caseID,time,state,A,B,C,D,E,F,a,b,c,d,e,f,g,K,activity
1813781816,5,AA00,false,false,false,false,false,true,true,true,false,true,true,false,true,false,add(F)
1813781816,6,AA00,false,false,false,false,false,true,true,true,true,true,true,false,true,false,add(c)
1813781816,7,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,false,add(f)
1813781816,8,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,true,add(K)
1813781816,9,AA00,false,false,false,false,true,true,true,true,true,true,true,true,true,true,add(E)
1813781816,10,AA00,true,false,false,false,true,true,true,true,true,true,true,true,true,true,add(A)
1813781816,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(D)
1813781816,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
144454251,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
144454251,0,AA00,false,false,false,false,false,false,false,false,false,true,false,false,false,false,add(d)
144454251,1,AA00,false,false,false,false,false,false,true,false,false,true,false,false,false,false,add(a)
144454251,2,AA00,false,false,false,false,false,false,true,false,true,true,false,false,false,false,add(c)
144454251,3,AA00,false,false,false,false,false,false,true,false,true,true,true,false,false,false,add(e)
144454251,4,AA00,false,false,false,true,false,false,true,false,true,true,true,false,false,false,add(D)
144454251,5,AA00,false,false,false,true,false,false,true,false,true,true,true,true,false,false,add(f)
144454251,6,AA00,false,false,false,true,false,false,true,false,true,true,true,true,true,false,add(g)
144454251,7,AA00,false,false,false,true,false,false,true,true,true,true,true,true,true,false,add(b)
144454251,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(F)
144454251,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
144454251,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
144454251,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
144454251,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
1804516113,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1804516113,0,AA00,false,false,false,false,false,false,false,false,false,false,false,true,false,false,add(f)
1804516113,1,AA00,false,false,false,false,false,false,false,false,false,false,false,true,true,false,add(g)
1804516113,2,AA00,false,false,false,false,false,false,false,true,false,false,false,true,true,false,add(b)
1804516113,3,AA00,false,false,false,false,false,false,false,true,false,true,false,true,true,false,add(d)
1804516113,4,AA00,false,false,false,false,false,false,false,true,true,true,false,true,true,false,add(c)
1804516113,5,AA00,false,false,false,false,false,false,false,true,true,true,false,true,true,true,add(K)
1804516113,6,AA00,false,false,false,false,false,false,true,true,true,true,false,true,true,true,add(a)
1804516113,7,AA00,false,false,false,false,false,false,true,true,true,true,true,true,true,true,add(e)
1804516113,8,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,true,add(F)
1804516113,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(D)
1804516113,10,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,deadlock
2072211315,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
2072211315,0,AA00,false,false,false,false,false,false,false,false,false,true,false,false,false,false,add(d)
2072211315,1,AA00,false,false,false,false,false,false,true,false,false,true,false,false,false,false,add(a)
2072211315,2,AA00,false,false,false,false,false,false,true,false,false,true,false,true,false,false,add(f)
2072211315,3,AA00,false,false,false,false,false,false,true,true,false,true,false,true,false,false,add(b)
2072211315,4,AA00,false,false,false,false,false,false,true,true,true,true,false,true,false,false,add(c)
2072211315,5,AA00,false,false,false,false,false,false,true,true,true,true,true,true,false,false,add(e)
2072211315,6,AA00,false,false,false,false,false,false,true,true,true,true,true,true,true,false,add(g)
2072211315,7,AA00,false,false,false,false,false,false,true,true,true,true,true,true,true,true,add(K)
2072211315,8,AA00,false,false,false,true,false,false,true,true,true,true,true,true,true,true,add(D)
2072211315,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(F)
2072211315,10,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,deadlock
419194431,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
419194431,0,AA00,false,false,false,false,false,false,false,false,false,false,false,false,true,false,add(g)
419194431,1,AA00,false,false,false,false,false,false,false,false,false,false,true,false,true,false,add(e)
419194431,2,AA00,false,false,false,false,false,false,false,false,false,true,true,false,true,false,add(d)
419194431,3,AA00,false,false,false,false,false,false,true,false,false,true,true,false,true,false,add(a)
419194431,4,AA00,false,false,false,false,false,true,true,false,false,true,true,false,true,false,add(F)
419194431,5,AA00,false,false,false,false,false,true,true,true,false,true,true,false,true,false,add(b)
419194431,6,AA00,false,false,false,true,false,true,true,true,false,true,true,false,true,false,add(D)
419194431,7,AA00,false,false,false,true,false,true,true,true,true,true,true,false,true,false,add(c)
419194431,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(f)
419194431,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
419194431,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
419194431,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
419194431,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
549910002,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
549910002,0,AA00,false,false,false,false,false,false,false,false,false,false,false,true,false,false,add(f)
549910002,1,AA00,false,false,false,false,false,false,false,false,false,true,false,true,false,false,add(d)
549910002,2,AA00,false,false,false,false,false,false,false,false,false,true,true,true,false,false,add(e)
549910002,3,AA00,false,false,false,false,false,false,false,false,false,true,true,true,true,false,add(g)
549910002,4,AA00,false,false,false,false,false,false,true,false,false,true,true,true,true,false,add(a)
549910002,5,AA00,false,false,false,true,false,false,true,false,false,true,true,true,true,false,add(D)
549910002,6,AA00,false,false,false,true,false,false,true,true,false,true,true,true,true,false,add(b)
549910002,7,AA00,false,false,false,true,false,false,true,true,false,true,true,true,true,true,add(K)
549910002,8,AA00,false,false,false,true,false,true,true,true,false,true,true,true,true,true,add(F)
549910002,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(c)
549910002,10,AA00,false,false,true,true,false,true,true,true,true,true,true,true,true,true,add(C)
549910002,11,AA00,false,false,true,true,false,true,true,true,true,true,true,true,true,true,deadlock
1166080310,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1166080310,0,AA00,false,false,false,false,false,false,false,false,false,true,false,false,false,false,add(d)
1166080310,1,AA00,false,false,false,false,false,false,false,true,false,true,false,false,false,false,add(b)
1166080310,2,AA00,false,false,false,false,false,false,true,true,false,true,false,false,false,false,add(a)
1166080310,3,AA00,false,false,false,false,false,false,true,true,true,true,false,false,false,false,add(c)
1166080310,4,AA00,false,false,false,false,false,false,true,true,true,true,false,false,true,false,add(g)
1166080310,5,AA00,false,false,false,false,false,false,true,true,true,true,false,true,true,false,add(f)
1166080310,6,AA00,false,false,false,false,false,false,true,true,true,true,false,true,true,true,add(K)
1166080310,7,AA00,false,false,false,true,false,false,true,true,true,true,false,true,true,true,add(D)
1166080310,8,AA00,false,false,false,true,false,false,true,true,true,true,true,true,true,true,add(e)
1166080310,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(F)
1166080310,10,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,deadlock
1351646075,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1351646075,0,AA00,false,false,false,false,false,false,false,false,false,true,false,false,false,false,add(d)
1351646075,1,AA00,false,false,false,false,false,false,false,false,false,true,false,true,false,false,add(f)
1351646075,2,AA00,false,false,false,false,false,false,false,false,false,true,true,true,false,false,add(e)
1351646075,3,AA00,false,false,false,false,false,false,false,false,false,true,true,true,true,false,add(g)
1351646075,4,AA00,false,false,false,false,false,true,false,false,false,true,true,true,true,false,add(F)
1351646075,5,AA00,false,false,false,false,false,true,false,false,true,true,true,true,true,false,add(c)
1351646075,6,AA00,false,false,false,false,false,true,false,true,true,true,true,true,true,false,add(b)
1351646075,7,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,false,add(a)
1351646075,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(D)
1351646075,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
1351646075,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
1351646075,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
1351646075,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
1076995968,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1076995968,0,AA00,false,false,false,false,false,false,false,true,false,false,false,false,false,false,add(b)
1076995968,1,AA00,false,false,false,false,false,false,false,true,false,false,false,true,false,false,add(f)
1076995968,2,AA00,false,false,false,false,false,false,false,true,true,false,false,true,false,false,add(c)
1076995968,3,AA00,false,false,false,false,false,false,false,true,true,true,false,true,false,false,add(d)
1076995968,4,AA00,false,false,false,false,false,false,false,true,true,true,false,true,true,false,add(g)
1076995968,5,AA00,false,false,false,false,false,false,false,true,true,true,true,true,true,false,add(e)
1076995968,6,AA00,false,false,false,false,false,true,false,true,true,true,true,true,true,false,add(F)
1076995968,7,AA00,false,false,false,false,false,true,false,true,true,true,true,true,true,true,add(K)
1076995968,8,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,true,add(a)
1076995968,9,AA00,false,false,false,false,true,true,true,true,true,true,true,true,true,true,add(E)
1076995968,10,AA00,true,false,false,false,true,true,true,true,true,true,true,true,true,true,add(A)
1076995968,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(D)
1076995968,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
1854704375,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1854704375,0,AA00,false,false,false,false,false,false,true,false,false,false,false,false,false,false,add(a)
1854704375,1,AA00,false,false,false,true,false,false,true,false,false,false,false,false,false,false,add(D)
1854704375,2,AA00,false,false,false,true,false,false,true,true,false,false,false,false,false,false,add(b)
1854704375,3,AA00,false,false,false,true,false,false,true,true,false,true,false,false,false,false,add(d)
1854704375,4,AA00,false,false,false,true,false,false,true,true,false,true,false,true,false,false,add(f)
1854704375,5,AA00,false,false,false,true,false,false,true,true,false,true,true,true,false,false,add(e)
1854704375,6,AA00,false,false,false,true,false,false,true,true,true,true,true,true,false,false,add(c)
1854704375,7,AA00,false,false,true,true,false,false,true,true,true,true,true,true,false,false,add(C)
1854704375,8,AA00,false,false,true,true,false,true,true,true,true,true,true,true,false,false,add(F)
1854704375,9,AA00,false,false,true,true,false,true,true,true,true,true,true,true,true,false,add(g)
1854704375,10,AA00,false,false,true,true,false,true,true,true,true,true,true,true,true,true,add(K)
1854704375,11,AA00,false,false,true,true,true,true,true,true,true,true,true,true,true,true,add(E)
1854704375,12,AA00,true,false,true,true,true,true,true,true,true,true,true,true,true,true,add(A)
1854704375,13,AA00,true,false,true,true,true,true,true,true,true,true,true,true,true,true,deadlock
1773309196,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
1773309196,0,AA00,false,false,false,false,false,false,false,true,false,false,false,false,false,false,add(b)
1773309196,1,AA00,false,false,false,false,false,false,true,true,false,false,false,false,false,false,add(a)
1773309196,2,AA00,false,false,false,false,false,false,true,true,true,false,false,false,false,false,add(c)
1773309196,3,AA00,false,false,false,false,false,false,true,true,true,false,true,false,false,false,add(e)
1773309196,4,AA00,false,false,false,false,false,false,true,true,true,false,true,false,true,false,add(g)
1773309196,5,AA00,false,false,false,false,false,false,true,true,true,true,true,false,true,false,add(d)
1773309196,6,AA00,false,false,false,false,false,false,true,true,true,true,true,true,true,false,add(f)
1773309196,7,AA00,false,false,false,false,false,true,true,true,true,true,true,true,true,false,add(F)
1773309196,8,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,false,add(D)
1773309196,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(K)
1773309196,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
1773309196,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
1773309196,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
380112425,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
380112425,0,AA00,false,false,false,false,false,false,false,false,false,false,false,false,true,false,add(g)
380112425,1,AA00,false,false,false,false,false,false,true,false,false,false,false,false,true,false,add(a)
380112425,2,AA00,false,false,false,false,false,false,true,false,false,false,false,true,true,false,add(f)
380112425,3,AA00,false,false,false,true,false,false,true,false,false,false,false,true,true,false,add(D)
380112425,4,AA00,false,false,false,true,false,false,true,false,true,false,false,true,true,false,add(c)
380112425,5,AA00,false,false,false,true,false,false,true,false,true,false,true,true,true,false,add(e)
380112425,6,AA00,false,false,false,true,false,false,true,false,true,true,true,true,true,false,add(d)
380112425,7,AA00,false,false,false,true,false,true,true,false,true,true,true,true,true,false,add(F)
380112425,8,AA00,false,false,false,true,false,true,true,false,true,true,true,true,true,true,add(K)
380112425,9,AA00,false,false,false,true,false,true,true,true,true,true,true,true,true,true,add(b)
380112425,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(E)
380112425,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
380112425,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
18316595,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
18316595,0,AA00,false,false,false,false,false,false,true,false,false,false,false,false,false,false,add(a)
18316595,1,AA00,false,false,false,false,false,false,true,false,false,false,false,false,true,false,add(g)
18316595,2,AA00,false,false,false,false,false,false,true,false,false,false,true,false,true,false,add(e)
18316595,3,AA00,false,false,false,true,false,false,true,false,false,false,true,false,true,false,add(D)
18316595,4,AA00,false,false,false,true,false,false,true,false,false,false,true,true,true,false,add(f)
18316595,5,AA00,false,false,false,true,false,false,true,false,true,false,true,true,true,false,add(c)
18316595,6,AA00,false,false,false,true,false,false,true,true,true,false,true,true,true,false,add(b)
18316595,7,AA00,false,false,false,true,false,true,true,true,true,false,true,true,true,false,add(F)
18316595,8,AA00,false,false,false,true,false,true,true,true,true,false,true,true,true,true,add(K)
18316595,9,AA00,false,false,false,true,true,true,true,true,true,false,true,true,true,true,add(E)
18316595,10,AA00,false,false,false,true,true,true,true,true,true,true,true,true,true,true,add(d)
18316595,11,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,add(A)
18316595,12,AA00,true,false,false,true,true,true,true,true,true,true,true,true,true,true,deadlock
2016403623,-1,AA00,false,false,false,false,false,false,false,false,false,false,false,false,false,false,reset
2016403623,0,AA00,false,false,false,false,false,false,false,false,false,false,false,false,true,false,add(g)
2016403623,1,AA00,false,false,false,false,false,false,false,false,true,false,false,false,true,false,add(c)
2016403623,2,AA00,false,false,false,false,false,false,false,false,true,false,false,true,true,false,add(f)
2016403623,3,AA00,false,false,false,false,false,false,false,false,true,false,false,true,true,true,add(K)
2016403623,4,AA00,false,false,false,false,false,false,false,false,true,false,true,true,true,true,add(e)
2016403623,5,AA00,false,false,false,false,false,false,true,false,true,false,true,true,true,true,add(a)
2016403623,6,AA00,false,false,false,false,false,false,true,true,true,false,true,true,true,true,add(b)
